10.0 2.0 50.0 0.0 0.0
10.0 4.0 49.0 0.0 0.0
10.0 6.0 48.0 0.0 0.0
10.0 8.0 47.0 0.0 0.0
11.0 10.0 46.0 0.0 0.0
12.0 12.0 40.90909090909091 0.0 0.18181818181818182
12.0 14.0 36.583333333333336 0.0 0.3333333333333333
12.0 16.0 35.583333333333336 0.0 0.3333333333333333
12.0 18.0 34.583333333333336 0.0 0.3333333333333333
13.0 20.0 33.583333333333336 0.0 0.3333333333333333
13.0 21.0 30.076923076923077 0.0 0.46153846153846156
13.0 23.0 30.615384615384617 0.0 0.46153846153846156
13.0 24.0 29.615384615384617 0.0 0.46153846153846156
13.0 24.0 30.153846153846153 0.0 0.46153846153846156
13.0 26.0 32.23076923076923 0.0 0.46153846153846156
13.0 28.0 31.23076923076923 0.0 0.46153846153846156
13.0 30.0 30.23076923076923 0.0 0.46153846153846156
13.0 31.0 29.23076923076923 0.0 0.46153846153846156
13.0 33.0 29.76923076923077 0.0 0.46153846153846156
13.0 34.0 28.76923076923077 0.0 0.46153846153846156
14.0 35.0 29.307692307692307 0.0 0.46153846153846156
14.0 37.0 27.714285714285715 0.0 0.5714285714285714
14.0 38.0 26.714285714285715 0.0 0.5714285714285714
14.0 40.0 27.142857142857142 0.0 0.5714285714285714
14.0 41.0 26.142857142857142 0.0 0.5714285714285714
14.0 42.0 26.571428571428573 0.0 0.5714285714285714
14.0 44.0 27.0 0.0 0.5714285714285714
13.0 46.0 28.0 18.0 0.6153846153846154
12.0 46.0 29.25 20.5 0.6666666666666666
12.0 48.0 31.583333333333332 20.5 0.6666666666666666
12.0 50.0 30.583333333333332 20.5 0.6666666666666666
12.0 51.0 29.583333333333332 20.5 0.6666666666666666
12.0 53.0 30.25 20.5 0.6666666666666666
12.0 55.0 29.25 20.5 0.6666666666666666
12.0 56.0 28.25 20.5 0.6666666666666666
12.0 58.0 28.916666666666668 20.5 0.6666666666666666
12.0 60.0 27.916666666666668 20.5 0.6666666666666666
12.0 60.0 26.916666666666668 20.5 0.6666666666666666
12.0 61.0 29.25 20.5 0.6666666666666666
10.0 63.0 35.9 29.75 0.6
10.0 65.0 34.9 29.75 0.6
10.0 67.0 33.9 29.75 0.6
10.0 69.0 32.9 29.75 0.6
10.0 71.0 31.9 29.75 0.6
10.0 72.0 30.9 29.75 0.6
10.0 73.0 31.9 29.75 0.6
10.0 75.0 32.9 29.75 0.6
9.0 77.0 35.44444444444444 32.4 0.6666666666666666
9.0 78.0 34.44444444444444 32.4 0.6666666666666666
9.0 80.0 35.666666666666664 32.4 0.6666666666666666
9.0 82.0 34.666666666666664 32.4 0.6666666666666666
9.0 84.0 33.666666666666664 32.4 0.6666666666666666
8.0 86.0 36.75 35.666666666666664 0.5
8.0 87.0 35.75 35.666666666666664 0.5
8.0 89.0 37.25 35.666666666666664 0.5
8.0 91.0 36.25 35.666666666666664 0.5
8.0 92.0 35.25 35.666666666666664 0.5
8.0 93.0 36.75 35.666666666666664 0.5
8.0 94.0 38.25 35.666666666666664 0.5
8.0 94.0 39.75 35.666666666666664 0.5
7.0 95.0 50.0 36.285714285714285 0.5714285714285714
7.0 94.0 51.857142857142854 36.285714285714285 0.5714285714285714
7.0 95.0 59.42857142857143 36.285714285714285 0.5714285714285714
7.0 97.0 61.285714285714285 36.285714285714285 0.5714285714285714
7.0 99.0 60.285714285714285 36.285714285714285 0.5714285714285714
7.0 101.0 59.285714285714285 36.285714285714285 0.5714285714285714
7.0 103.0 58.285714285714285 36.285714285714285 0.5714285714285714
7.0 105.0 57.285714285714285 36.285714285714285 0.5714285714285714
7.0 107.0 56.285714285714285 36.285714285714285 0.5714285714285714
7.0 108.0 55.285714285714285 36.285714285714285 0.5714285714285714
6.0 110.0 66.66666666666667 40.5 0.6666666666666666
6.0 112.0 65.66666666666667 40.5 0.6666666666666666
6.0 113.0 64.66666666666667 40.5 0.6666666666666666
6.0 115.0 67.0 40.5 0.6666666666666666
6.0 117.0 66.0 40.5 0.6666666666666666
6.0 119.0 65.0 40.5 0.6666666666666666
6.0 121.0 64.0 40.5 0.6666666666666666
6.0 122.0 63.0 40.5 0.6666666666666666
6.0 124.0 65.33333333333333 40.5 0.6666666666666666
6.0 126.0 64.33333333333333 40.5 0.6666666666666666
5.0 125.0 76.0 44.888888888888886 0.6
5.0 126.0 83.0 44.888888888888886 0.6
5.0 126.0 82.0 44.888888888888886 0.6
5.0 126.0 85.0 44.888888888888886 0.6
5.0 127.0 92.0 44.888888888888886 0.6
5.0 128.0 91.0 44.888888888888886 0.6
5.0 129.0 90.0 44.888888888888886 0.6
5.0 129.0 89.0 44.888888888888886 0.6
5.0 130.0 92.0 44.888888888888886 0.6
5.0 130.0 91.0 44.888888888888886 0.6
4.0 131.0 117.5 49.4 0.75
4.0 132.0 116.5 49.4 0.75
4.0 133.0 115.5 49.4 0.75
4.0 134.0 114.5 49.4 0.75
4.0 135.0 113.5 49.4 0.75
4.0 136.0 112.5 49.4 0.75
4.0 137.0 111.5 49.4 0.75
4.0 138.0 115.5 49.4 0.75
4.0 138.0 119.5 49.4 0.75
4.0 139.0 123.5 49.4 0.75
4.0 140.0 122.5 49.4 0.75
